content,score
"Gamenya sangat bagus menarik dan bisa membuat kita berpikir strategi. Tapi tolong Moonton untuk mode offlinenya ada beberapa item item yang tidak ada, tapi pada saat di game onlinenya ada, contohnya war exe, clock of destny, winter, blood exe, dan lain lain. Tolong segera perbaiki ya Montoon terima kasih😇😇🙏🙏",4
"Kecewa berat, padahal sinyal tadinya bagus-bagus aja pas main rank tiba-tiba langsung lag gak bisa gerak, harusnya bisa invalid malah gak bisa dan gak ke detect jaringan buruk",1
Aku suka update dan event yang ditawarkan game ini tapi tolong jangan diper berat lagi dong aplikasi nya kasian memori saya dan ga semua smartphone memiliki memory yang besar apalagi setiap update ukuran aplikasinya makin besar sekarang aja dah tembus 6-7 GB saya juga mau download aplikasi lain tolong update berikutnya mobile legend bisa jadi lebih ringan ga masalah mau skin nya jadi kotak-kotak daripada saya uninstall game ini,4
"Wee monton perbaiki jaringan, bukan skin Yaang dibagus bagusin, padahal sinyal ku bagus tp masih lag server mu itu eror dan rusak, perbaiki skin Mulu yang di perbaiki, Lo mikir gak monton kecewa gua pasti setiap ada musuh langsung tiba tiba sinyal merah , mobile legend tidak asik seperti dulu DEAR : MONTON",1
"Tolong ya moonton sebenarnya yang di butuhkan player itu bukan skin atau Hero baru, atau buff nerf Hero tapi gameplay yang sehat, masak iya baru dapat tim bagus sekali habis itu dapat tim ampas semua, tolong perketat lagi sistem hukuman dan pemberian tim yang sesuai",1
Saya telah melakukan beberapa percobaan dan tenyata memang device ku yang bermasalah saya cukup menyesal atas apa yang saya katakan dan gameplay di game ini meningkat tiap tahun saya cukup senang atas hal itu walau begitu game ini bisa dibilang kurang sempurna karna berbagai bug dan membutuh kan sinyal yang kuat,3
"Sebenarnya games ini akan memulai sebuah projek dimana games ini sedikit demi sedikit akan berkembang lebih jauh lagi, istilahnya mah games ini akan berkembang sesuai kemajuan teknologi, jadi wajar kalau HP kalian bakal ada masalah, dan mungkin di tahun tahun berikutnya HP kalian gak akan kuat untuk memainkan games ini, jadi intinya kalian harus ganti HP ke spek yang lebih tinggi lagi lah.",5
Game nya bagus tp kalo udah afk atau gimana itu turun kredit skore nya banyak banget sama kalo mau naikin nya paling ngga 1 pas turun bisa 8 atau 6 tolong di pertambah lagi lah kalo mau naikin kredit score nya biar nggak susah banget ya moonton even nya bagus bagus tp minusnya ya itu tadi ya moonton tolong di lebih mudahkan lagi saat mau menaikan kredit score nya,3
"Game banyak bug sistem matching gak seimbang di dalam game tiba² suka ngelag dan jaringan tidak kembali harus login ulang, mau login akun lain tidak bisa sebenarnya gimana konsep ni game",1
"Game nya bagus grafik nya juga tapi aku nggak terlalu suka beberapa hero skin nya nggak banyak atau cuman skin basick kan kasian phoveus sama skin special nggak terlalu bagus lah dan ada beberapa skin collector nggak udh bagus tapi efek nya itu yang kurang dan buat developer nya, .. Banyak Dark sistem 😭😭👊",4
"Gamenya seru tapi matcmachingnya ga seru kadang team nya bener kadang teamnya ngga jelas, sama kalo lagi mcl kadang juga jumping. Tolong perbaiki sistem matchmakingnya + perbaiki sinyal buat stabil terimakasih.",4
"Dapat tim bot rankn tertinggal honor eh dapat musuh jago trus rank tertinggi glory cape main ml kelamaan Lamaan bukanya hiburan malah bikin stresss, udh nyoba mode lain masih aja lose trusss, tolong dong perubahan nya monton saya udh komen dari kapan tau masih aja dalam game beginiiiiiiii",1
"balikin perhitungan damage & item season awal. item lifesteal udah ga ngaruh walau di lategame. awal game level 4 damage sudah seperti level 15 full item. hp masing2 role hero kemana? seperti disamakan semua role. beli item oasis ga fungsi. yin udah keluarin ulti, ga ada cancel dr hero lawan bisa cancel ulti. retri masih diatas garis langsung mati. ulti diggie awal game mm hp segaris + ulti diggie langsung mati. turet udah tinggal 1 hit ga ancur2. hero udah di ban bisa di ban lagi oleh musuh.",1
"Game busuk, setelah sy baca review ternyata bukan sy aja yg merasa sistem matching rank solo random jd ampas, seperti ada patern kalo mau lose strike. sistem matching kok berdasarkan winrate, yg awalnya wr bagus dibkin lose strike terus2an. Win 1x kalah bisa 10x dan itupun berasa maen 1vs5. Winrate jd drop akhirnya susah dapat team yg bener niat maen, tiap match solo rank isinya team ampas afk, fedeer, rebutan role. Sistem matching solo rank rusak. Uninstall game ampas.",1
"Kalo ngasih matchmaking yang adil, main ranked ketemu satu tim gak bisa jungle, kadang yang main roam ada 3 player, tolong perbaiki sistem matchmaking nya.",1
"musuhnya tidak sesuai, heronya terlalu kuat pertandingan tidak sesuai tim lawan jauh lebih unggul dari pada tim saya dan cara bermain tim saya seperti computer dongo, beban, buta map, dark sistem ( sistem moonton rusak mending pindah ke honor of king) diusahakan perbaiki sistem agar tim lawan dan tim saya seimbang",1
"saya setiap main dapet tim yang gak seimbang tim musuh mantan glory semua sedangkan saya ada yang epic dan legend sudah jelas jauh berbeda dan tidak seimbang jadi tolong perbaiki,saya sebagai pemain solo ingin minta ke pada developer untuk di perbaiki. #MONTOON GAK ADIL",1
"Mobile legend sekarang bagus banget sih grafik nya beda dengan yang dulu, terus lumayan gede juga sih gb nya, tapi wajar sih karena grafiknya, tapi kalo bisa ditingkatkan lagi sih grafik nya ml, biar gak kalah sama yang sebelah 😁👍🏻",4
"Surat terbuka ke pada moonton. Tolong sistemnya diperbaiki dong 😡😡. Tolong dong moonton dark sistem nya diilangin aja. Pantesan aja game sebelah lebih rame, itu karena di game sebelah dark sistem nya dikit. Gua gak minta dark sistem nya diilangin, tapi tolong dark sistem nya di kurangin 😡😡🤬🤬",1
"Kok setelah update ml nya sekarang jadi sering black screen ya, misalnya kita buka event terus nge klaim jadi black screen, tolong ini di perbaiki ya moonton.",2
"Masih Seperti biasa game nya jaringan nya sering naik turun setiap main, kadang klo ketemu musuh ping nya lengket di merah tolong di perbaiki dan tolong pendeteksi monton buat jaring yg lag atau hilang bisa di lacak jangan dikit""di band bilang harus main serius gimna bisa serius kalo jaringan tidak di perbaiki utamakan perbaiki jaringan biar player bisa bermain serius events ""di no 2kan dulu🙏",3
"Game sampah, padahal jaringan gw aman, HP gw aman, tiba tiba gak ada sinyal. Terus gw gak bisa ke mana mana Selain gw ngestuck di loading screen.",1
Tolong yah Monton Setiap aku main game ini di saat aku muncul jaringan nya tuh baik baik sajah ketika pass berhadapan dengan musuh tiba tiba jaringan ku langsung naik dan merah :( entah apa salah aku cuman mau ingin main dengan tenang sajah setiap saat mau main terhalang jaringan Padahall wifi ku sangat bagus sinyalnya,5
Ini game bagus tapi juga ada yg bikin males yg bikin males dari tim nya tolong lah moonton benerin sistem nya masak tim stak epik musuh honor kan ya gak masuk akal monton aku dah capek ngepush menang kalah menang kalah di ulang² capek aku moonton tapi makasih udah kasih skin gratis yg banyak Kalo mau download ya download aja,5
Game. Nya udah bagus tapi harusnya di tambahin fitur bisa nyobain skin gitu kayak ngak harus punya skinya gitu kalo player baru pengen nyoba skin ini lah itu lah harusnya di tambahin fitur kayak gitu bisa nyoba semua skin dan ngak harus top up begini saja yah terimakasih,3
Untuk monton tolong jaringan nya di perbaiki bug nya sering leg padahal aku menggunakan WiFi masih leg kolo nggak di perbaiki lebih baik aku pindah game aja karena leg kita nggak jadi semangat main,1
"tolongg laaahh buat sistem matchmakingnyaa dicariin lawan/tim yang sepadann baik dari statistik/tier masaiya dari dulu udah banyak update tapi masalah ginian ga diatasin,skin gratis ga butuh tapi butuhnya sistemnyaa diperbaikin tolong!",1
"Game yang kurang baik, developer selalu memikirkan kolaborasi dan event-event saja tanpa melihat player player nya, banyak dan sering terjadi ketidakseimbangan match, terkadang terdapat tim yang diberikan player yang kurang seperti trol dan lain-lain(dark sistem) , dan terkadang bila seperti itu musuh yang dihadapi terkadang sangat mahir/jago, tolong pikirkan mental player solo, berikan sanksi yang tegas terhadap orang yang suka trol, seperti banned akun atau menonaktifkan akun player tersebut.",1
"Dear moonton kok update season kali ini jadi susah banget yah buat login, selalu berhenti di loading screen padahal performa sinyal nya sangat baik bahkan buat buka aplikasi lain sangat lancar. Terkadang jika masuk signal di permainan sangat tidak mendukung tolong perbaiki masalah ini please.. 🙏🙏. Kalo udh diperbaiki langsung kasih bintang 5",5
"Tolong di perbaiki, jaringan bagus tapi suka dalam beberapa menit ngefrezh selama 2 detik, sering mati konyol karna cuma gara2 itu doang, semenjak turun season kemarin",3
"Dear Moonton,ini kenapa lagi moonton,bug framedrop muncul tiba tiba moonton,padahal hp saya infinix gt 10 pro moonton(gaming),dan saya udah ganti grafik paling rendah sama aja moonton,kalo mau pakek frame rate 120 fps malah sama ajaa moonton framedrop,tolong fix bug ini moonton karna banyak yang ngeluh juga,kalau dibilang kesalahan device gak juga,saya sudah coba main game batleroyal lancar aja,tolong di fix bug nya,sekian keluhan dari saya terimakasih",1
Hallo saya pemain game ini... Saya kecewa karna ad bug di akun game saya dan saya minta ganti rugi bintang saya ilang 1 kecewa berat.. Blgnya gak keliatan map salma skil kuldown nya lol sekali... Terima kasih!!!!!,1
"Developer,saya mau cerita sedikit Jadi saya lagi main sendiri/solo Nah ketika di draft pick tim saya pada aneh developer......setelah saya cek. Ternyata tim tim saya itu rank nya masih GM sementara rank saya mytik.....kok bisa??...Dan ketika saya cek rank musuh 1 per 1,,,,Kok musuh semuanya itu rank nya rata rata Honor 34...jadi tolong kasih game yang seimbang... Itu aja dari saya Saya cuma berpesan untuk developer Pesan:Kasih game yang seimbang.",1
Tolong di perbaiki bug item won ketika coldown dan di ganti item winter ikut coldown juga walaupun hanya 3 detik tapi sangat berpengaruh,2
"Game yang sangat bagus mungkin untuk orang lain Kalau kami yang hanya orang biasa, ntah mengapa mendapatkan kekalahan yang tidak masuk akal. Entah karena kami yang hanya player gratisan jadi tidak layak mendapatkan tim fight yg bagus. Beda dengan pro player dan pnjoki mobile legend Mereka yang sering melakukan top up, sehingga dark system tidak berlaku untuk mereka. Untuk developer moonton mohon ditindak lanjuti, Tapi jika ingin mendapatkan banyak reting minus ya teruskan dark system mu.",1
Masih sering terjadi lag dan crash (beku/tidak dapat digerakan) saat sedang berlangsung pertandingan. selain itu sering mendapatkan tim yang aneh maupun lawan yang tidak imbang untuk season ini.,2
"Setelah di Update malah semakin Buruk,. Sering mengalami Gagal Jaringan.. Sering LAG dan Jaringan tidak Stabil. Data masih banyak dan jaringan bagus tetapi performa buruk sekali.. Selalu Lag didalam pertandingan, arah ke lain. Bergeraknya ke lain. Selalu begitu selama pertandingan. Setelah selesai pertandingan dinyatakan AFK. tidak ada perbaikan yang mengarah ke permainan yang baik.",1
"Makin di update makin parah ini game,buang bintang njir.susah nyari bintang malah di update malah kacau sinyal . Di home sinyal bagus,hijau. Eh pas di dlm game malah sinyal merah .. Tolong di perbaiki lagi jangan update terus di perbanyak .pikirin player yang kesal karna jaringan nya merah minn.",1
"Moonton buruk banget ,makin buruk ..dulu dapet tim di troll terus sekarang masalah jaringan ..padahal sinyal full tapi di game jaringan terputus menghubungkan ulang.. baru isi kuota pun sama aja udah+ wifi masih ping merah .sangat sangat KECEWA ..ga usah tu nambah² hero baru maik juga cuma 5 hero yg kepake tapi jaringan ga di perbaiki",3
"Pertandingan kurang seru dan tidak adil, Kemenangan di atur sistem. Aplikasi suka ngefreze sendiri klo posisi menang. Cheat banyak tapi tidak di baned. Game sampah.. jangn di downlod bisa merusak otak kalian.",1
"game nya sih bagus, grafik juga oke tapi tolong dong moonton kalo kasih temen yang seimbang sama musuhnya, masa tim musuh jago tim kita dark sistem, udah sih itu aja",5
"Bgs, menghabiskan bnyk ruang, tp game ny bgs. Download resource nya lama, kadang tiba tiba sinyal nya tidak baik waktu war, terkadang juga mendapatkan tim dan lawan yang tidak sepadan saat bermain rank. banyak lag dan bug kadang.",5
Sangat menantang. Tapi ahir2 ini sering lag pada saat push rank padahal jaringan saya baik dan stabil.,5
"Gimana sih kok gak bisa login di akun yang sebelumnya, jadi gini gw kan punya 2 Akun gw mau login akun ke 2 gw udah tuh login, tapi kok gak bisa balik di akun yang ke satu gw, padahal udah di coba beberapa kali tulisannya ini Mulu ""jaringan sedang eror silahkan di coba kembali"" apalah gw jaringan bagus bagus aja kok, buka tiktok bisa, ytb bisa ya kalau jaringan jelek juga gak bisa login ml gw dari tadi, gimana tuh nonton emang lu mau tanggung jawab? Tuh akun udah sering di top up pin loh🥺",1
"di tanggal 27 september 2024 di ulang tahun nya mobile legend kenapa ga bisa di buka game nya malah gelap layar nya cuma ke dengeran sound musik nya aja gimana mw di minatin orang banyak tok maen ni game aja jaringan nya error tuh dari pihak moonton kenapa player yg di beri AFK ni nama nya ke tidak adilan sangat di rugi kan dan satu lagi ni tok hero yg jelek permainan nya di harap kn bisa di jual,,tolong perbaiki lagi jaringan nya",1
Abang punya game sangat bagus bang tapi sulit untuk menamatkannya karena sitip aku main pasti ada 1 yang belum siap pasti karena abang bang plis lah bang kasi aku boyah sampai mytik bang supaya tamat bang karena aku kontenkerator aku harus menamatkannya bang,5
"Game nya cukup menyenangkan, hanya saja untuk developer tolong di bagian Magic Case agar lebih ringan lagi, dikarenakan setiap masuk dalam battlefield ditengah tengah pertempuran game menjadi sangat berat yang mengakibatkan game tidak berjalan/lag, padahal jaringan internet bagus dan lancar. Saya harap keluhan ini dapat ditanggapi. Terimakasih atas pengembangan nya",5
"Bisanya langsung mengurangi kredit poin,tanpa melihat kendala yg di alami player,tidak semua player tinggal di daerah perkotaan yg punya sinyal ok,banyak juga player yg di daerah pelosok terpencil yg sinyalnya minus tapi mereka ingin bermain juga.",5
"Aplikasi sering update malah jadi tolol ini lagi ngerank tiba tiba hilang jaringan,,padahal kenceng sinyalnya,, trus di login ulang kaga bisa masuk masuk kegame emang kocak ini game lama lama",1
"15 kali saya bermain, dan 14 diantaranya kalah,dan hanya sekali menang,sungguh kecewa dengan sistem dari game ini,kita sudah bersungguh-sungguh tetapi selalu mendapatkan tim yang tidak seimbang,dan musuh yang terlalu hebat, percuma skin gratis setiap Minggu tapi sistem tidak diperbaiki,semoga kedepannya bisa segera diperbaiki",4
Saya sangat senang bermain MOBA legend mungkin saya kalah lebih dari 43x tetapi sepertinya kekalahan membuat saya belajar ada sesuatu yang harus di pelajari untuk kemenangan jadinya saya menang 2x saya sangat bangga ayo semangat mobile legends saya percaya saya bisa belajar dari kesalahan 😁,5
